,Negative,Neutral,Positive
"Una volta arrivata alla East Side, vedo un possente ragazzo dai capelli scuri venirmi incontro.",0.0014305784134194255,0.9104569554328918,0.08811244368553162
"«Buongiorno Allie.» mi saluta Caleb, sistemandosi lo zaino sulla spalla.",0.0002565774484537542,0.1876630038022995,0.812080442905426
Già è tanto che non mi ha chiamata ragazzina.,0.006437213625758886,0.502332866191864,0.4912298917770386
«Buongiorno.» «Ti va di... passare il pomeriggio insieme?» mi chiede passandosi una mano tra i capelli.,0.00030009285546839237,0.06520925462245941,0.9344906806945801
Oh mio Dio...,0.0022590707521885633,0.26670175790786743,0.7310391068458557
me lo sta chiedendo davvero?,0.0011486840667203069,0.9947922825813293,0.004059057682752609
Mi ha davvero colta di sorpresa.,0.00024054724781308323,0.0032068684231489897,0.996552586555481
"«Perché, ho scelta?» ridacchio.",0.0005402379320003092,0.9983276724815369,0.0011321130441501737
"Sapete tutti com‘è fatto Caleb, non accetta un ""no"" come risposta.",0.001944182557053864,0.9969724416732788,0.0010833448031917214
«Devo studiare...» aggiungo.,0.0004886999377049506,0.9987240433692932,0.0007871492998674512
«Puoi portarti i libri.» dice senza lasciarmi finire la frase.,0.0018942693714052439,0.9822660684585571,0.01583976298570633
"«E va bene, se proprio insisti.» alzo gli occhi al cielo, ma il mio cuore fa i salti di gioia.",0.00013746964395977557,0.011165359988808632,0.9886971712112427
"«Okay.» «Ti passo a prendere alle quattro.» mi dice, poi guarda il telefono.",0.001353729865513742,0.9897066354751587,0.008939581923186779
"«Ciao, Melody.» mi fa l‘occhiolino e se ne va.",0.0013839625753462315,0.9444599151611328,0.054156094789505005
Non credo possa esistere persona più strana di Caleb.,0.0040975455194711685,0.9164190888404846,0.07948336750268936
"Prima ce l‘ha col mondo, poi fa il carino.",0.003032586770132184,0.030463963747024536,0.9665034413337708
Almeno abbiamo avuto una conversazione senza litigare.,0.016675779595971107,0.49281737208366394,0.4905068874359131
"Ronnie mi passa di fianco e mi da una spallata, mi lancia un‘occhiataccia e torna a chiacchierare con le sue amiche.",0.006582852452993393,0.9577683210372925,0.03564877435564995
«Allie.» mi chiama Trevor.,0.00043114981963299215,0.9981881976127625,0.0013807290233671665
«Hey.» lo saluto sorridendo.,0.00033999737934209406,0.16776619851589203,0.831893801689148
«Cosa ti ha fatto Caleb?» chiede preoccupato.,0.0011906824074685574,0.997020423412323,0.0017888934817165136
"Sinceramente non capisco la sua agitazione, crede che il moro possa farmi del male?",0.18142245709896088,0.8160049915313721,0.00257258047349751
"«Non mi ha fatto niente, mi ha portata a casa.» dico, tralasciando quanto successo in spiaggia.",0.0025969031266868114,0.9961087107658386,0.001294362940825522
«Okay.» fa un sospiro e socchiude gli occhi.,0.0006160797784104943,0.9640717506408691,0.03531211242079735
Perché fa così?,0.0015715343179181218,0.9965544939041138,0.001873960136435926
La campanella ci distrae dai nostri pensieri e entrambi ci dirigiamo verso la classe di biologia.,0.001198962447233498,0.889668345451355,0.10913272202014923
"Le sue preoccupazioni, il suo sguardo assente, mi hanno fatto venire dei dubbi.",0.5034312009811401,0.4265459477901459,0.07002285122871399
E se davvero Caleb volesse farmi del male?,0.0046061305329203606,0.9943793416023254,0.001014581648632884
Non ci sarebbe motivo di preoccuparsi se non fosse così.,0.01445904839783907,0.95756596326828,0.027975063771009445
O forse Trevor è solo preoccupato per me perché sa com‘è fatto il suo amico.,0.00125909096095711,0.9956858158111572,0.003055094974115491
"Ha paura che io cada nella sua trappola, ha paura che io mi innamori di lui.",0.548348605632782,0.375156968832016,0.07649442553520203
Ha paura che possa spezzarmi il cuore.,0.819464385509491,0.17761388421058655,0.0029217004776000977
Ma non succederà.,0.02777973748743534,0.970388650894165,0.0018316280329599977
Non succederà niente di tutto questo.,0.18033836781978607,0.7630566358566284,0.05660500377416611
"Io, Allison Clark, non posso innamorarmi di Caleb.",0.9831452369689941,0.015585976652801037,0.0012688612332567573
"Non me lo posso permettere, non sono alla sua altezza.",0.9607446193695068,0.035924024879932404,0.0033312945161014795
E non sarò come tutte le ragazze che gli cadono ai piedi.,0.7901772856712341,0.16811269521713257,0.04170999303460121
"""Intanto ieri lo hai baciato ed hai anche desiderato che il tempo si fermasse."" aggiunge la mia coscienza.",0.00376956001855433,0.9316148161888123,0.06461557745933533
"Ma sì, dai.",0.0006024260655976832,0.9776620268821716,0.021735550835728645
"Ero solo presa dal momento, tutto qui.""Ed hai anche accettato di passare il pomeriggio con lui.""Okay, ora basta.",0.0034439428709447384,0.9471661448478699,0.049389999359846115
"Scuoto la testa per tornare a seguire la lezione di biologia, non posso permettermi distrazioni.",0.047225262969732285,0.6502596139907837,0.3025151193141937
"- Dopo l‘ultima ora, quella di educazione fisica, mi sono cambiata e sono tornata a casa.",0.0022888160310685635,0.4989250898361206,0.4987861216068268
"I miei genitori avevano il turno di pomeriggio quest‘oggi, quindi passerò il resto della giornata da sola.",0.0070239282213151455,0.969322919845581,0.023653050884604454
Sto beatamente riposando sul mio divano quando sento il campanello suonare.,9.017845877679065e-05,0.003528404515236616,0.996381402015686
"Con svogliatezza mi alzo e vado ad aprire, è Caleb.",0.0055250064469873905,0.9287047386169434,0.06577025353908539
"Cazzo, mi ero completamente dimenticata di dover stare con lui.",0.9569205045700073,0.041702911257743835,0.0013766353949904442
"«Oh, ciao.» dico mostrandogli un sorriso tirato.",0.0007088381098583341,0.7577427625656128,0.24154843389987946
«Entra.» lo faccio entrare mentre di corsa salgo le scale e preparo i libri per studiare.,0.000883200322277844,0.9963774085044861,0.0027393766213208437
Avere Caleb in casa mi mette una strana agitazione.,0.8143049478530884,0.16609133780002594,0.019603705033659935
Infilo nuovamente le Vans e lo raggiungo in salone.,0.0004567907890304923,0.8900235295295715,0.10951971262693405
«Che bella bambina che abbiamo qui.» dice scrutando una cornice sulla mensola.,0.00010254375956719741,0.00786332692950964,0.9920341372489929
"«Molto bella, vero?",8.37210682220757e-05,0.005853620357811451,0.994062602519989
"Ora andiamo.» gli strappo la fotografia dalla mano e la rimetto al suo posto, girandola.",0.010812286287546158,0.9716962575912476,0.017491482198238373
Tutta colpa di mia madre e di queste foto imbarazzanti in giro per casa.,0.9960339665412903,0.003619084134697914,0.0003469486255198717
«Caleb...» sussurro ad un palmo dal suo viso.,0.0005303003708831966,0.9961812496185303,0.003288384061306715
«Spostati per favore.,0.0007828348316252232,0.9979926347732544,0.0012245270190760493
"» dico, premendo le mani contro il suo petto.",0.0006096785073168576,0.9946447610855103,0.00474558025598526
Lui ovviamente non si muove di un centimetro.,0.004986308049410582,0.6665765047073364,0.3284371793270111
Mi da fastidio questo suo lato possessivo.,0.995240330696106,0.004468755796551704,0.0002909007598645985
Non può sempre avere ciò che vuole.,0.12836402654647827,0.8408787250518799,0.030757198110222816
"«Caleb, ho detto che devi spostarti.",0.0013097330229356885,0.9982366561889648,0.0004536698688752949
"» dico nuovamente, questa volta alzando il tono di voce.",0.0006658307393081486,0.9862819314002991,0.013052256777882576
"Lui si scansa e mi lascia respirare, ma è visibilmente nervoso.",0.889543890953064,0.03375346586108208,0.07670263200998306
"È la prima volta che rifiuto di baciarlo, anzi, forse sono l‘unica ragazza ad averlo rifiutato.",0.8551476001739502,0.14400668442249298,0.0008456725627183914
«Prendi quello che devi prendere.,0.00047044199891388416,0.997846245765686,0.0016833138652145863
» dico gironzolando per il salone.,0.00046918645966798067,0.9777339100837708,0.02179691754281521
"Sento un qualcosa bloccarsi, Caleb è ancora sulla soglia della porta quindi intuisco che abbia chiuso la porta a chiave.",0.1967325657606125,0.7947958111763,0.008471577428281307
«Cosa hai intenzione di fare?» chiedo una volta che si è girato verso di me.,0.0009812053758651018,0.9968701004981995,0.002148674102500081
"Uno strano senso d‘ansia si impossessa di me e mi tornano in mente le parole di Trevor, la sua preoccupazione.",0.03503623977303505,0.4923238754272461,0.47263991832733154
Forse intendeva questo?,0.0011266826186329126,0.9981460571289062,0.0007272148504853249
Caleb mi farà del male?,0.0029590248595923185,0.9934900999069214,0.003550826571881771
Cosa vuole farmi?,0.005919231101870537,0.9809943437576294,0.013086480088531971
Lo vedo avvicinarsi con passo lento ed io indietreggio impaurita.,0.010405966080725193,0.9438881874084473,0.045705847442150116
«Allie...» dice bloccandosi sul posto.,0.00036945243482477963,0.9977186918258667,0.001911952975206077
«Tu... hai paura di me?» chiede con un filo di delusione nella voce.,0.9522461891174316,0.04733669385313988,0.00041711903759278357
"Okay, sicuramente non vuole violentarmi o tanto meno legarmi ad una sedia.",0.1706208735704422,0.5474307537078857,0.28194835782051086
Perchè ho paura di lui?«Perché hai chiuso la porta?»,0.001493387040682137,0.9980270266532898,0.00047953263856470585
«Perchè non voglio che tu vada via.» afferma.,0.00515000382438302,0.993591845035553,0.0012581078335642815
«Quella di venire a prendere qualcosa era solo una scusa per farti venire qui.» dice scoppiando in una fragorosa risata.,0.0482727475464344,0.930982232093811,0.020745012909173965
Ed io mi meraviglio perfino di me stessa.,0.00014803964586462826,0.0037364927120506763,0.9961154460906982
Non mi sono fidata di lui ed ho pensato subito al peggio.,0.9973306655883789,0.0024419669061899185,0.00022737127437721938
"«Non posso crederci, bastava chiedermelo!» urlo con le mani nei capelli.",0.52131187915802,0.39812177419662476,0.08056634664535522
"«Muoviti, biondina, che tra poco devo riportarti a casa.» si dirige verso il salone e si butta sul divano.",0.0011723918141797185,0.974400520324707,0.024427110329270363
Accende la tv e mi guarda da lontano in attesa che lo raggiunga.,0.0006388342590071261,0.8802958130836487,0.1190652847290039
Scuoto la testa e mi siedo il più distante possibile da lui.,0.0021083783358335495,0.9892421364784241,0.008649442344903946
È meglio così.,0.0007240065024234354,0.0198077205568552,0.9794682860374451
"Dopo qualche minuto di zapping, si stufa e si alza, andando non so dove.",0.9754789471626282,0.0234029833227396,0.0011181131703779101
"Io rimango sul suo divano, da sola, in una casa che non conosco.",0.000834973412565887,0.9902122616767883,0.008952832780778408
Dopo dieci minuti circa decido di alzarmi per andare a cercarlo.,0.009275651536881924,0.9874972105026245,0.003227130277082324
"Giro tutta la casa, che sembra un castello.",0.009996653534471989,0.9258294105529785,0.06417393684387207
"È pieno di corridoi, stanze.",0.010844927281141281,0.9860458970069885,0.003109210403636098
Mi pare di aver visto cinque bagni come minimo.,0.015128637664020061,0.978582501411438,0.00628878315910697
"Giro per la casa mente lo chiamo, ma non ottengo mai nessuna risposta.",0.10603808611631393,0.8782909512519836,0.01567094773054123
È come se si fosse volatilizzato nel nulla.,0.4773452579975128,0.5196161270141602,0.003038706723600626
"Apro l‘ennesima porta, e questa volta entro in una camera da letto.",0.0040415870025753975,0.9703158736228943,0.02564254030585289
"Ordinata, pulita, profumata e totalmente nera.",0.00783686526119709,0.008875619620084763,0.9832875728607178
Non ci metto molto a capire a chi appartiene.,0.017014484852552414,0.9138181805610657,0.06916732341051102
"Dopo essermi guardata intorno, decido di entrare.",0.009693709202110767,0.9884373545646667,0.0018688918789848685
"Le sue magliette nere sono ben piegate sulla scrivania, il letto non ha una piega ed ogni cosa sembra sia al suo posto.",0.00048620239249430597,0.007087958976626396,0.992425799369812
"Mi avvicino ai vari scaffali, sopra questi ci sono varie foto di un bambino che intuisco sia il moro.",0.0019781412556767464,0.9864476919174194,0.011574197560548782
Mi soffermo su una di queste.,0.0014618374407291412,0.9919878244400024,0.00655028223991394
C‘è Caleb e una figura femminile che intuisco sia la madre.,0.00043802193249575794,0.9921237826347351,0.007438136264681816
"Le labbra e il taglio degli occhi sono praticamente identici, i suoi occhi sono di un azzurro cristallino a differenza di quelli scuri di Caleb.",0.002818680601194501,0.751828134059906,0.24535319209098816
«Cosa stai facendo?» chiede Caleb sullo stipite della porta.,0.0004304037429392338,0.9986761212348938,0.0008934926008805633
La sua voce arriva dritta alle mie orecchie e mi fa sobbalzare.,0.0020996343810111284,0.1037834882736206,0.8941168785095215
«I - io ti stavo cercando.» dico mentre mi dondolo sui talloni.,0.002236119704321027,0.9898682832717896,0.00789561402052641
«Mi cercavi tra quelle cianfrusaglie?»,0.0020253274124115705,0.9974907636642456,0.00048391209566034377
«Ma certo che no. Ecco...» nella mia mente sto cercando una scusa plausibile da affibbiargli ma in questo momento sono priva di fantasia.,0.6918493509292603,0.30458298325538635,0.0035677291452884674
Caleb mi raggiunge con un passo e si posiziona davanti a me.,0.00036289708805270493,0.6657417416572571,0.33389535546302795
"Io sono tra di lui e la scrivania, bloccata dalle sue braccia.",0.09535198658704758,0.9019634127616882,0.0026846048422157764
«La prossima volta non entrare nella mia camera senza permesso.» sussurra al mio orecchio.,0.011289593763649464,0.9835612773895264,0.005149171222001314
Deglutisco.,0.3446498513221741,0.6537133455276489,0.0016368108335882425
"La sua frase, più che suonarmi intimidatoria, mi provoca dei brividi lungo la schiena.",0.014237986877560616,0.275039941072464,0.7107220888137817
"Mi lascia un bacio proprio sotto il lobo, e se prima l‘ho respinto ora voglio le sue labbra sulle mie.",0.0004005658265668899,0.007731287740170956,0.9918681979179382
"Comincia la sua lenta tortura lasciando umidi baci sul collo, sulla mandibola, con io che ansimo sotto il suo tocco delicato.",0.04088317230343819,0.7800570130348206,0.17905981838703156
