"","frasi","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"2539","Non può sempre avere ciò che vuole.",0,0,0,0,0,0,0,0,0,0
"2540","«Caleb, ho detto che devi spostarti.",0,0,0,0,0,0,0,1,0,0
"2541","» dico nuovamente, questa volta alzando il tono di voce.",0,0,0,0,0,0,0,0,0,0
"2542","Lui si scansa e mi lascia respirare, ma è visibilmente nervoso.",0,1,0,1,0,0,0,0,1,0
"2543","È la prima volta che rifiuto di baciarlo, anzi, forse sono l‘unica ragazza ad averlo rifiutato.",0,0,1,0,0,0,0,0,2,0
"2544","«Prendi quello che devi prendere.",0,0,0,0,0,0,0,0,0,0
"2545","» dico gironzolando per il salone.",0,0,0,0,0,0,0,0,1,0
"2546","Sento un qualcosa bloccarsi, Caleb è ancora sulla soglia della porta quindi intuisco che abbia chiuso la porta a chiave.",0,0,0,0,0,0,0,0,1,1
"2547","«Cosa hai intenzione di fare?» chiedo una volta che si è girato verso di me.",0,0,0,0,0,0,0,0,0,0
"2548","Uno strano senso d‘ansia si impossessa di me e mi tornano in mente le parole di Trevor, la sua preoccupazione.",2,1,1,1,0,1,0,0,3,2
"2549","Forse intendeva questo?",0,0,0,0,0,0,0,0,0,0
"2550","Caleb mi farà del male?",4,0,2,4,0,5,0,0,6,0
"2551","Cosa vuole farmi?",0,0,0,0,0,0,0,0,0,0
"2552","Lo vedo avvicinarsi con passo lento ed io indietreggio impaurita.",0,0,0,0,0,1,0,0,1,0
"2553","«Allie...» dice bloccandosi sul posto.",0,0,0,0,0,0,0,0,0,0
"2554","«Tu... hai paura di me?» chiede con un filo di delusione nella voce.",2,1,1,2,0,1,1,0,3,0
"2555","Okay, sicuramente non vuole violentarmi o tanto meno legarmi ad una sedia.",0,0,0,0,0,0,0,1,0,0
"2556","Perchè ho paura di lui?«Perché hai chiuso la porta?»",2,1,0,2,0,0,1,0,3,0
"2557","«Perchè non voglio che tu vada via.» afferma.",0,0,0,0,0,0,0,0,0,0
"2558","«Quella di venire a prendere qualcosa era solo una scusa per farti venire qui.» dice scoppiando in una fragorosa risata.",0,0,0,0,2,0,1,0,1,3
"2559","Ed io mi meraviglio perfino di me stessa.",0,0,0,0,0,0,0,0,0,0
"2560","Non mi sono fidata di lui ed ho pensato subito al peggio.",0,1,0,1,0,1,1,0,2,1
"2561","«Non posso crederci, bastava chiedermelo!» urlo con le mani nei capelli.",2,0,1,1,0,1,2,0,1,0
"2562","«Muoviti, biondina, che tra poco devo riportarti a casa.» si dirige verso il salone e si butta sul divano.",0,0,0,0,0,2,0,1,2,0
"2563","Accende la tv e mi guarda da lontano in attesa che lo raggiunga.",0,0,0,0,0,0,0,0,0,0
"2564","Scuoto la testa e mi siedo il più distante possibile da lui.",0,0,0,0,0,0,0,0,0,0
"2565","È meglio così.",0,0,0,0,0,0,0,0,0,0
"2566","Dopo qualche minuto di zapping, si stufa e si alza, andando non so dove.",0,0,0,0,0,0,0,0,0,0
"2567","Io rimango sul suo divano, da sola, in una casa che non conosco.",0,0,0,0,0,1,0,1,0,0
"2568","Dopo dieci minuti circa decido di alzarmi per andare a cercarlo.",0,0,0,0,0,0,0,0,0,0
"2569","Giro tutta la casa, che sembra un castello.",0,0,0,0,0,0,0,0,0,0
"2570","È pieno di corridoi, stanze.",0,0,0,0,0,0,0,0,0,0
"2571","Mi pare di aver visto cinque bagni come minimo.",0,0,0,0,0,0,0,0,1,0
"2572","Giro per la casa mente lo chiamo, ma non ottengo mai nessuna risposta.",0,0,0,0,0,0,0,0,0,1
"2573","È come se si fosse volatilizzato nel nulla.",0,0,0,0,0,0,0,0,0,0
"2574","Apro l‘ennesima porta, e questa volta entro in una camera da letto.",0,0,0,0,0,0,0,0,0,0
"2575","Ordinata, pulita, profumata e totalmente nera.",0,0,0,0,0,0,0,0,0,0
"2576","Non ci metto molto a capire a chi appartiene.",0,0,0,0,0,0,0,0,0,0
"2577","Dopo essermi guardata intorno, decido di entrare.",0,0,0,0,0,0,0,0,0,0
"2578","Le sue magliette nere sono ben piegate sulla scrivania, il letto non ha una piega ed ogni cosa sembra sia al suo posto.",0,0,0,0,0,0,0,0,0,0
"2579","Mi avvicino ai vari scaffali, sopra questi ci sono varie foto di un bambino che intuisco sia il moro.",0,1,0,0,2,0,0,0,0,2
"2580","Mi soffermo su una di queste.",0,0,0,0,0,0,0,0,0,0
"2581","C‘è Caleb e una figura femminile che intuisco sia la madre.",0,1,0,0,1,1,0,1,1,2
"2582","Le labbra e il taglio degli occhi sono praticamente identici, i suoi occhi sono di un azzurro cristallino a differenza di quelli scuri di Caleb.",1,0,1,1,0,1,0,0,1,0
"2583","«Cosa stai facendo?» chiede Caleb sullo stipite della porta.",0,0,0,0,0,0,0,0,0,0
"2584","La sua voce arriva dritta alle mie orecchie e mi fa sobbalzare.",0,0,0,0,0,0,0,0,0,0
"2585","«I - io ti stavo cercando.» dico mentre mi dondolo sui talloni.",0,0,0,0,0,0,0,0,0,0
"2586","«Mi cercavi tra quelle cianfrusaglie?»",0,0,0,0,0,1,0,0,1,0
"2587","«Ma certo che no. Ecco...» nella mia mente sto cercando una scusa plausibile da affibbiargli ma in questo momento sono priva di fantasia.",0,1,0,0,1,0,0,0,2,3
"2588","Caleb mi raggiunge con un passo e si posiziona davanti a me.",0,0,0,0,0,0,0,0,0,0
"2589","Io sono tra di lui e la scrivania, bloccata dalle sue braccia.",0,0,0,0,0,1,0,0,1,0
"2590","«La prossima volta non entrare nella mia camera senza permesso.» sussurra al mio orecchio.",0,0,0,0,0,0,0,0,0,0
"2591","Deglutisco.",0,0,0,0,0,0,0,0,0,0
"2592","La sua frase, più che suonarmi intimidatoria, mi provoca dei brividi lungo la schiena.",0,1,0,0,0,0,0,0,0,0
"2593","Mi lascia un bacio proprio sotto il lobo, e se prima l‘ho respinto ora voglio le sue labbra sulle mie.",0,1,0,0,1,0,1,0,1,1
"2594","Comincia la sua lenta tortura lasciando umidi baci sul collo, sulla mandibola, con io che ansimo sotto il suo tocco delicato.",1,1,1,1,0,1,0,0,1,0
"2595","Quando finalmente arriva all‘angolo delle mie labbra, preme le sue contro le mie dando inizio ad un bacio voglioso, desideroso.",1,4,0,0,2,0,2,1,1,3
"2596","Mi afferra le cosce e mi fa sedere sulla scrivania, mentre le mie mani si perdono tra i suoi capelli corvini.",0,0,0,0,0,1,0,0,1,1
"2597","La sua mano libera si infila sotto la mia maglietta e accarezza dolcemente i miei due seni.",0,0,0,0,0,0,0,0,0,0
"2598","Io, invece, afferro l‘orlo della sua maglia e gliela sfilo, appoggiando le mani sui suoi addominali scolpiti.",0,0,0,0,0,0,0,0,0,0
"2599","Fa lo stesso con me, si stacca dalle mie labbra e bacia lentamente ogni centimetro della mia pelle nuda.",0,0,0,0,0,0,0,0,0,0
"2600","Si avvinghia a me e mi tiene stretta mentre le sue labbra stuzzicano il mio collo.",0,0,0,0,0,0,0,0,0,0
"2601","«Caleb...» sussurro.",0,0,0,0,0,0,0,0,0,0
"2602","«Caleb, stanno sbloccando la porta.»",0,0,0,0,0,0,0,0,0,0
"2603","Si stacca da me ancora ansimante e guarda il mio corpo seminudo.",0,0,0,1,0,0,0,0,1,1
"2604","Mi aiuta a scendere ed afferra una delle sue magliette nere piegate sul comodino, apre la porta e mi trascina verso le scale.",0,0,0,0,0,0,0,0,0,0
"2605","Lui ha appena finito di infilare la maglietta, mentre io mi copro perché non ho fatto in tempo a metterla.",0,1,0,0,0,0,0,1,0,0
"2606","Attraversiamo diversi corridoi e porte, arrivando fino al garage.",0,0,0,0,0,0,0,0,0,0
"2607","«Caleb, che succede?",0,0,0,0,0,0,0,0,0,0
"2608","C‘erano i ladri?» chiedo mentre ci incamminiamo verso la macchina ancora parcheggiata nel vialetto.",0,0,0,0,0,0,0,1,0,1
"2609","«Entra.» apre la macchina e faccio ciò che mi dice.",0,0,0,0,0,0,0,1,0,0
"2610","Mette in moto e partiamo, con io che mi infilo la maglietta stordita e lui che si passa una mano tra i capelli frustrato.",1,0,0,0,0,1,0,0,2,0
"2611","«Caleb, mi spieghi cosa diamine sta succedendo?»",0,0,0,0,0,0,0,0,0,0
"2612","«Passami il pacchetto di sigarette.",0,0,0,0,0,0,0,0,0,0
"2613","» dice indicandomi il cofanetto.",0,0,0,1,0,1,0,0,1,0
"2614","«Rispondimi!» «Prendi quelle cazzo di sigarette!» il suo tono di voce mi fa saltare sul sedile, così obbedisco.",1,0,1,1,1,0,1,0,2,1
"2615","Dopo essersi acceso una sigaretta ed aver aspirato tutto il fumo torna a guardarmi.",0,0,0,0,0,0,0,0,2,0
"2616","«Scusa, Allie.»",0,0,0,0,0,0,0,0,1,1
"2617","«Comunque quello era mio padre, non dei ladri.» dice tornando a guardare la strada.",0,0,0,0,0,0,0,1,0,0
"2618","«E non potevamo semplicemente rivestirci e tornare giù?» dico ovvia.",0,0,0,0,0,0,0,0,0,0
"2619","«No, Allie.",0,0,0,0,0,0,0,0,1,0
"2620","Ti ho già detto che non siamo in buoni rapporti.",0,0,0,0,0,0,0,1,0,0
"2621","Sono due settimane che non lo guardo in faccia nonostante viviamo sotto lo stesso tetto.» Sospiro.",0,0,0,0,0,0,0,0,0,0
"2622","Dev‘essere proprio furioso con il padre, quest‘uomo deve aver fatto qualcosa di brutto.",3,0,4,2,0,1,0,2,4,0
"2623","La domanda mi sorge spontanea.",1,0,0,0,0,0,0,0,1,1
"2624","«La donna nella foto era tua madre?» dico ad alta voce.",0,1,0,0,1,1,0,1,1,1
"2625","Caleb, in un primo momento, mi guarda male ma il suo sguardo si addolcisce dopo poco.",4,0,2,4,0,5,0,0,6,1
"2626","«Sì.» fa un sospiro e butta il mozzicone di sigaretta fuori dal finestrino.",0,0,0,0,0,0,0,0,2,0
"2627","Dopo la sua affermazione la macchina sprofonda in un silenzio tombale.",0,0,0,0,0,0,0,1,0,2
"2628","Il viaggio procede tranquillo, ognuno con i propri pensieri.",0,3,0,1,3,1,2,1,0,4
"2629","Mi rendo conto solo ora di quello che stavo facendo.",0,0,0,0,0,0,0,1,0,0
"2630","Le sue mani, le sue labbra sul mio collo, mi stavano letteralmente mandando fuori di testa.",0,0,0,0,0,0,0,0,0,0
"2631","Menomale che non ho fatto il grande errore di andarci a letto, sarei diventata l‘ennesima conquista e io non voglio avere un‘etichetta sopra la testa, anche se in quel momento non avrei voluto altro.",1,0,0,1,0,2,0,2,3,0
"2632","Senza rendermene conto, arriviamo a destinazione.",0,1,0,1,1,1,1,1,0,1
"2633","Caleb ha lo sguardo fisso sul volante, con le mani su di questo, qualche ciocca che gli ricade dolcemente sul volto.",0,0,0,1,0,0,0,1,0,1
"2634","«Mi manca.» dice prima che io esca dalla sua macchina.",0,0,0,1,0,0,1,2,1,0
"2635","Appoggio una mano sulla sua, che a confronto con la mia è enorme, e gli sorrido dolcemente senza proferire parola.",0,0,0,0,0,0,0,1,0,1
"2636","Lui guarda prima me e poi la mia mano sulla sua.",0,0,0,0,0,0,0,0,0,0
"2637","Scendo dall‘auto e lo ringrazio per il pomeriggio passato insieme, entro in casa e mi chiudo la porta alle spalle.",0,0,0,0,0,0,0,1,0,1
"2638","Sento il rumore delle ruote andare via solo venti minuti dopo.",0,0,0,0,0,0,0,0,1,0
"2639","È rimasto lì fuori, con i suoi pensieri, con i suoi pesi, con i macigni che si porta dentro.",0,0,0,0,0,0,0,0,0,0
"2640","E ho avuto l‘impulso di uscire di casa e di rientrare in macchina, per portare un pò dei suoi macigni, per dividerceli in modo che lui si senta più leggero.",0,1,0,0,0,0,0,1,0,1
"2641","Siamo stati entrambi fermi, ognuno immerso nei propri pensieri.",0,0,0,0,0,0,0,0,0,0
"2642","Io con le spalle sulla porta e lui dentro la sua macchina, con un filo invisibile che ci teneva uniti.",0,0,0,0,0,0,1,1,0,0
"2643","Le manca.",0,0,0,0,0,0,0,0,0,0
"2644","Parla della madre.",0,1,0,0,1,1,0,1,1,1
"2645","Collego tutti i pezzi del puzzle e...è questa la donna di cui parlava Caleb quella sera?",0,0,0,0,0,0,0,0,0,0
"2646","Il padre picchiava la madre?",0,1,0,0,1,1,0,2,1,1
"2647","Decido di lasciar perdere.",2,0,1,1,0,2,1,0,2,0
"2648","Afferro il telefono e guardo l‘ora, sono le 21:00.",0,0,0,0,0,0,0,0,0,0
"2649","Il sole sta per tramontare e questo pomeriggio è volato insieme a Caleb.",0,1,0,0,1,0,1,2,0,2
"2650","Dopo aver fatto una doccia veloce mi distendo sul letto in attesa dei miei genitori.-«Allie, ti giuro.",0,0,0,0,0,0,1,1,1,2
"2651","Non ne ho proprio voglia.» si lamenta Lydia per l‘ennesima volta.",0,0,0,0,0,0,0,0,0,0
"2652","Natale si fa sempre più vicino e la ragazza che ho di fronte mi sta raccontando dove passerà le vacanze.",0,1,0,0,0,0,0,1,0,1
"2653","Mi ha detto che andrà in Germania dalla zia insieme al padre e a Candy.",0,0,0,0,0,0,0,4,0,2
"2654","«Ti divertirai!» le dico ridacchiando mentre prendo i libri di algebra.",0,0,0,0,0,0,0,0,0,0
"2655","Caleb non si è fatto vedere dal pomeriggio passato insieme lo scorso venerdì.",0,0,0,0,0,0,0,2,0,1
"2656","Sono cinque giorni che non viene a scuola e che non ho notizie di lui.",0,0,0,0,0,0,0,1,0,0
"2657","Inutile chiedere a Trevor, desterei troppi sospetti e non voglio che si preoccupi per me.",0,0,0,0,0,0,0,0,1,0
"2658","«Mi stai ascoltando?»",0,0,0,0,0,0,0,0,0,0
"2659","Lydia mi fa tornare alla realtà sventolandomi una mano davanti al viso.",0,0,0,0,0,0,0,0,0,0
"2660","«No.» ammetto imbarazzata.",0,0,0,0,0,0,0,0,1,0
"2661","Lei alza gli occhi al cielo e stringe i libri tra le sue braccia.",0,0,0,0,0,1,0,0,1,1
"2662","«Ti stavo dicendo che magari potremmo fingere una fuga così non partirò con loro...»",0,1,0,1,0,0,0,0,2,1
"2663","«Non se ne parla nemmeno.",0,0,0,0,0,0,0,0,0,0
"2664","Andrai con loro, passerai un pò di tempo insieme alla tua famiglia.» le dico.",0,1,0,0,0,0,0,1,0,2
"2665","Non capisco proprio perché non vuole andare.",0,0,0,0,0,0,0,0,0,0
"2666","«Okay, okay.",0,0,0,0,0,0,0,0,0,0
"2667","Ti passo a trovare stasera al Brick‘s.»",0,0,0,0,0,0,0,0,0,0
"2668","Mi saluta con un gesto della mano e se ne va.",0,0,0,0,0,0,0,0,0,0
"2669","Sono a casa e sto svolgendo gli ultimi compiti di fisica.",0,0,0,0,0,0,0,0,0,1
"2670","Mia madre mi chiama avvertendomi che la cena è pronta, così mi stacco dai libri e scendo in cucina.",0,1,0,0,1,1,0,1,1,2
"2671","«Allie cara.» dice mio padre, sedendosi a tavola.",0,0,0,0,0,0,0,1,0,0
"2672","Se la conversazione comincia così vuol dire che c‘è qualcosa sotto.",0,0,0,0,0,0,0,0,0,0
"2673","«Si stanno avvicinando le vacanze natalizie e io e tuo padre stavamo pensando di stare dai nonni per un pò.» dice la mamma, appoggiando una mano sulla spalla di papà.",0,0,0,1,0,0,0,3,1,1
"2674","Dovrei essere contenta, credo.",0,0,0,0,0,0,0,0,0,0
"2675","Ma il problema è che mi sento come se una pietra fosse appena piombata su di me.",0,0,0,1,0,1,0,0,1,0
"2676","Non so se riuscirò a tornare a Manhattan, non ora, non così presto.",0,0,0,0,1,0,1,0,0,1
"2677","Potrei non voler più tornare.",0,0,0,0,0,0,0,0,0,0
"2678","Rimanere lì, incollarmi alla porta e non tornare più qui a Los Angeles.",0,0,0,0,0,0,0,0,0,0
"2679","So quanto ci tengano i miei genitori e è da tanto che non vedo la mia nonna.",0,0,0,0,0,0,0,0,0,1
"2680","Ma non posso, non credo che ce la farò.",0,0,0,0,0,0,0,0,0,0
"2681","Mi conosco così bene che tornerò dalle mie vecchie amiche, che passerò a visitare la scuola e la mia vecchia casa.",0,0,0,0,0,0,0,1,0,0
"2682","Passerò lì di fronte ad attendere che la malinconia mi distrugga, rendendomi più fragile di quanto già lo sia.",0,1,0,1,0,2,0,0,2,0
"2683","Il lato positivo è che questa volta mi hanno avvisata prima.",0,0,0,0,0,0,0,0,0,0
"2684","«Ci devo pensare.» rispondo schietta.",0,0,0,0,0,0,0,0,0,0
"2685","Ripenso a stamattina e a Lydia.",0,0,0,0,0,0,0,0,0,0
"2686","Io che mi chiedevo perché non volesse andare, adesso capisco cosa provava.",0,0,0,0,0,0,0,0,0,0
"2687","Inutile dire che non ho toccato cibo per tutta la sera, immersa nei miei pensieri.",0,0,0,0,1,0,0,1,2,1
"2688","Appena scoccate le nove, vado a farmi una doccia e mi cambio per andare al Brick‘s.",0,0,0,0,0,0,0,0,1,0
"2689","Le note di ""Next to me"" degli Imagine Dragons invadono le mie orecchie e mi calmano.",0,0,0,0,0,0,0,0,0,0
"2690","Credo che questa sia una di quelle canzoni da ascoltare senza parlare.",0,0,0,0,0,0,0,0,0,1
"2691","Lasciarle scorrere, farsi cullare dalle note, che nonostante siano alte, ti danno una strana sensazione nella parte superiore del petto.",1,1,1,1,0,1,0,1,2,2
"2692","O almeno questo è quello che provo io quando la sento.",0,0,0,0,0,0,0,0,0,0
"2693","È incredibile come la musica abbia un così strano effetto su una persona.",0,0,1,0,1,1,0,0,2,1
"2694","Può dare calma, gioia, brutti ma anche bei pensieri.",0,0,0,0,2,0,0,0,0,4
"2695","È incredibile come un testo riesca a raccontare perfettamente la tua storia, come se quella canzone fosse stata scritta proprio per te.",0,0,0,0,0,0,0,0,1,0
"2696","Entro nel locale e trovo Den intento a servire alcuni tavoli.",0,0,0,0,0,0,0,1,1,0
"2697","«Buonasera Allie.»",0,0,0,0,0,0,0,0,0,0
"2698","Mi saluta sbrigativo con un sorriso stampato in faccia.",0,1,0,0,2,0,2,2,0,2
"2699","Ricambio il suo saluto e vado nel ripostiglio per cambiarmi.",0,0,0,0,1,0,0,0,0,1
"2700","«Ci sono delle ordinazioni da prendere al tavolo due.» dice mentre prepara un caffè.",0,0,0,0,0,0,0,0,0,0
"2701","Sono felice di annunciarvi che la sottoscritta ha ufficialmente imparato a preparare dei frappè stratosferici.",0,2,0,0,1,0,0,1,0,2
"2702","Prendo le ordinazioni al tavolo due e aiuto Den con le ordinazioni e il resto.",0,0,0,0,0,0,0,0,0,1
"2703","Dopo aver preparato dei pancakes, porto l‘ordinazione al tavolo e mi giro per servire un altro tavolo, ma i miei occhi incontrano una chioma nera.",0,1,0,0,0,0,0,3,1,1
"2704","Il cuore comincia a martellarmi nel petto e sento gli occhi pizzicare alla vista di Caleb con Ronnie seduta sulle sue gambe.",0,0,0,0,0,0,0,0,0,0
"2705","Sono entrambi molto divertiti, accanto a loro ci sono Liam e Bryan.",0,0,0,0,0,0,0,0,0,0
"2706","Quando il moro mi nota in mezzo al locale, immobile a fissare quella scena ripugnante, il sorriso gli scompare dalle labbra.",2,1,2,1,2,0,2,3,3,3
"2707","Ed io mi sento immediatamente un‘idiota, un‘illusa.",1,0,2,0,0,0,0,0,2,0
"2708","Mi sento proprio come non volevo sentirmi: l‘ennesimo trofeo.",0,0,0,0,0,0,0,0,0,0
"2709","Sono stupida perché ho pensato che i comportamenti di Caleb degli ultimi tre giorni in cui siamo stati insieme fossero qualcosa di serio.",0,0,0,0,0,0,0,1,0,2
"2710","Sono caduta tra le sue braccia, l‘ho lasciato baciarmi e sfiorarmi.",0,0,0,0,0,2,0,0,3,0
"2711","E la cosa che mi fa più rabbia è il fatto che mi piaceva, volevo il suo tocco.",1,0,0,0,0,0,0,1,2,0
"2712","Sono una stupida perché mi sono confidata con lui, come lui lo ha fatto con me.",0,0,0,0,0,0,0,1,0,0
"2713","Cosa pensavi, Allie?",0,0,0,0,0,0,0,0,0,0
"2714","Che il fatto che lui ti abbia raccontato un pò del suo passato ti desse qualcosa in più rispetto alle altre ragazze?",0,1,0,0,1,0,0,2,0,1
"2715","Stupida Allie, stupida.",0,0,0,0,0,0,0,0,0,0
"2716","Mi pento di non aver dato ragione a Trevor.",0,0,0,0,0,0,0,0,0,0
"2717","Lui era così gentile con me, mi ha avvertita, mi ha messa in guardia, così come ha fatto Lydia.",0,0,0,1,0,0,0,2,0,4
"2718","Ma io, testarda come sono, non ho dato loro ascolto solo per aver pensato che anche in un tipo come Caleb c‘è qualcosa di buono.",0,0,0,0,1,0,0,2,0,1
"2719","Perché credevo che anche lui avesse bisogno di qualcuno al suo fianco.",0,0,0,0,0,0,0,0,0,0
"2720","Ed ora mi trovo qui, nuovamente, a preparare la valigia per Manhattan.",0,1,0,0,0,0,0,0,0,1
"2721","Se da una parte sono elettrizzata e nervosa di ritornare là, da una parte mi dispiace lasciare questo posto.",0,0,0,0,0,0,0,0,0,0
"2722","Mi dispiace allontanarmi dal mare, dai tramonti colorati, da Trevor.",0,0,0,0,0,0,0,0,0,1
"2723","I miei genitori sono riusciti a convincermi dopo vari discorsi sul fatto che la famiglia è importante, che passare le festività insieme lo è altrettanto.",0,0,0,0,0,0,0,3,0,3
"2724","Quindi alla fine ho deciso che forse respirare un‘aria diversa da quella di Los Angeles avrebbe potuto aiutarmi a schiarire le idee, a riprendere il controllo della mia vita e di tornare a sorridere.",0,0,0,0,0,0,0,0,0,0
"2725","Mi sono imposta di non pensare a Caleb, perché so di aver esagerato e mi ritengo una stupida per aver pensato che lui fosse diverso con me e che tra di noi ci fosse qualcosa di serio.",0,0,0,0,0,1,0,0,4,2
"2726","Mi sono imposta di dimenticarlo per poi tornare e fregarmene della sua esistenza.",0,0,0,0,0,0,0,0,1,1
"2727","Chiudo la valigia e raggiungo i miei genitori nel cortile.",0,0,0,0,0,0,0,0,0,0
"2728","Loro erano già pronti, stavano aspettando solo me, ma ho avuto bisogno di cinque minuti in più per metabolizzare il fatto che io stia tornando a Manhattan.",1,0,1,0,0,0,0,1,1,0
"2729","Sono pronta?",0,0,0,0,0,0,0,0,0,0
"2730","Sono realmente pronta?",0,0,0,0,0,0,0,0,0,0
"2731","I miei genitori mi sorridono sornioni mentre mi avvicino riluttante alla macchina.",0,0,0,1,0,0,0,1,1,0
"2732","Papà afferra la valigia ed io mi siedo nei sedili posteriori, rannicchiandomi sul sedile.",0,0,0,0,0,0,0,0,0,0
"2733","I colori chiari dell‘alba insieme al silenzio che ci circonda mi trasmettono una strana armonia.",0,1,0,0,2,0,1,3,0,4
"2734","Dopo aver infilato le cuffie ed avviato la playlist, mi adagio allo schienale mentre guardo malinconica il paesaggio scorrere veloce fuori dal finestrino.",0,0,0,0,0,0,1,0,0,2
"2735","Una volta arrivati all‘aereoporto, scendiamo dalla macchina e ci avviamo a passo svelto a fare il check - in.",0,0,0,0,0,0,0,1,0,0
"2736","Anche per questa volta non sono seduta nel sedile accanto al finestrino.",0,0,0,0,0,0,0,0,0,0
